nama_tempat,user,review,rating
Unknown,Vivi Cok,"Bagus
Banyak peminatnya",5
Unknown,Good Boy90,"kebersihan toilet kurang, kursi kurang nyaman",4
Unknown,Heru Prakasa,Enak pol... McCafe nya nampol,5
Unknown,Ika Issa,Enak buat nongkrong,3
Unknown,aditya virdafiansyah,Tmpt asek bwt nongkrong,5
Unknown,MICHAEL JANITRA,Layanan baik. Menu lengkap,4
Unknown,Syafierra Yasmine Shalsabilla,Mudah ditemukan dan di hari pekan ramai,5
Unknown,Rizal M. Sidiq,Enak buat nongkrong,5
Unknown,nb Anggi,Bagus tempatnya,5
Unknown,Syarifah Iffah,"Gapernah sepi, mesti ramee",4
Unknown,Sof,Salah satu tempat ter favo 🤗 …,5
Unknown,Chrystian Agus Kurniawan,Lumayan lama nunggu matangnya,3
Unknown,Fathan Owen Alkatiri,Nyaman mantap bersih,5
Unknown,Abdul Adim,Bagus dekat dgn jln raya,5
Unknown,Lifrandi Agan,Sistem baru lumayan ribet jg,4
Unknown,kayana little minnie mouse,Tempat cari hp di sby,3
Unknown,irwan 050371,"Pelayanannya cepet,  ramah..",5
Unknown,mugowasono,Tempat makan bareng keluarga,3
Unknown,Fiu Vi,"Pelayanan bagus, bersih",5
Unknown,Lee,Suka ama ayam scezhuan nya,5
Unknown,Arif Wianto,Enak malam hari parkir mudah,5
Unknown,Bôs Kêcil,Mantab lah MC d,4
Unknown,Bagus Atmaja,Tempatnya luas,5
Unknown,Charisya Bintang Umara,Pelayanan yg memuaskan,5
Unknown,Bôs Kêcil,,4
Unknown,wening,Ya sejatinya ayam goreng,5
Unknown,Ines,makin malem makin rame anak mabar,5
Unknown,Alifa Sifaul,Tempatnya luas,4
Unknown,Umul Kasana,Enak sekali,5
Unknown,Hey swEETloVE,"Ramai.
Parkir,jauh.",3
Unknown,Ardiansyah SURYA PRATAMA,Enak buat nongkrong,5
Unknown,Rigel Ghulam Achmad,Pelayanan ramah,5
Unknown,Triyono,Makan sambil kerja,5
Unknown,Aswin Ipol,Pelayanan dan menu lengkap,5
Unknown,eight_ ninetyseven,Tidak ada parkir motor,1
Unknown,VIVIN EVANDARI,Pelayanannya cepat dan ramah,5
Unknown,heldy asparyanto,Tempatnya sejuk dan nyaman,5
Unknown,qonita luthfiyah,Pelayanannya sedikit lambat,3
Unknown,TokoPlastik68 Surabaya,Selalu rame pengunjung,5
Unknown,Moch Firmanzah,Enak buat nongkrong,5
Unknown,Rufy Rahmaan,Rame...pelayan ramah2,4
Unknown,aku mawarni,Gak pernah bosen makan di MCD.,5
Unknown,hatma pralampito,"Nunggu bonus pie kelamaan,",3
Unknown,Ndell Salsa,Acara ultah di mcd plaza marina,4
Unknown,Sonic RR,Tempatnya luas,5
Unknown,Jio Kocil,Pelayanan ramahh sekali,5
Unknown,Slimit RaharjoP3,Mantap,5
Unknown,Gigih Ihtiar,Acnya kurang dingin,4
Unknown,meicello putraaa,"Tempat nya bersih, dan bagus",5
Unknown,AMIRUDDIN FARID MUKHTADI,tmpatnya bersih,5
Unknown,Nano Try,Pelayanan mantab,5
Unknown,Erna Ummu,"Nyaman , bersih tempat nya",4
Unknown,PROPERTY SBY SDA,Biaya sunat brp,5
Unknown,Hik Mawan,Pelayanan cepat bersih,5
Unknown,Raffa Official Channel,Sekarang pelayanannya lama,3
Unknown,Syaiful Alamin,Sekalian bisa lihat hp baru,5
Unknown,Andri Kusbianto,Cocok untuk acara Dengan Keluarga ...,3
Unknown,Eko Satrio,Mantab... Buat nongkrong......,5
Unknown,Dian Pradana,"tempat luas, ada playground",4
Unknown,Andy Suwito,"Sip, tempat makan dan nongkrong di plasa marina",5
Unknown,Hyuli Antoni,Anak saya suka,5
Unknown,Setya Arta,Protokol covid-19 sdh ok👍 …,4
Unknown,Hanif Nur S,"Lengkappp, pelayanan cepat",5
Unknown,Yudi Prihayanto,pelayanan cepat dan ramah,5
Unknown,Rendi Sukma a,Enak makanannya,5
Unknown,Mas Wiraaa,Ya apa mau dikata cuma mcd doang sih,3
Unknown,hariadi Sampurno.,Baik dan memuaskan sekali,5
Unknown,Rahman Zaifur,Pelayanan ramah cepat,5
Unknown,Harry Endra,Pelayananya cepat..,5
Unknown,Agustina Alida,Tempat asyik buat nongkrong,5
Unknown,Vibi Thenael jeje,Enak tempatnya untuk duduk duduk..,5
Unknown,fariz rianayrafreya,Cepet pelayanan ramah,5
Unknown,Bambang Sanjaya,Pelayanan sangat bagus,5
Unknown,widoretno kristiningrum,Enak buat singgah,5
Unknown,Zainudin Mateo,Bagus,5
Unknown,Firman Firdaus,Menunya lumayan lengkap,5
Unknown,Amelia Putri,pegawainya mahal senyumnya,3
Unknown,Faiz Molla malik,Sama seperti MCD pada umumnya,4
Unknown,Prasetya Eka Prabowo,24 jam dan cocok untuk nongkrong,5
Unknown,Putra Ganda,Bagus pelayanannya cepat,5
Unknown,Azmi Mahrunnisa,Pelayanan cukup baik,5
Unknown,GOTO MACAU,Pelayanan kurang bagus,2
Unknown,steven alexboy,Layanan yang cepat dan memuaskan,5
Unknown,Yudi Antonio,Pelayanan oke,4
Unknown,Ruli Andriani94,Sama seperti McDonald yg lain.,5
Unknown,siti salicha,Enak n nyaman,1
Unknown,Radiatus Solihin,Pelayanan resto tidak profesional 👎👎👎 …,1
Unknown,Nur Wasis,Sangat baik pelayananx,5
Unknown,Ema Ied Fitriyah,Menu dan hasil pesanan sesuai,5
Unknown,A. Ryady,Kongkow ku di minggu pg...,5
Unknown,TOMY BTS,Favorit di kala bingung cari makan,5
Unknown,Wilda Shofiarita,Enak buat nugas,5
Unknown,Martika Suciani,Pelayanannya memuaskan,5
Unknown,Putri Darmayanti,Enaaak mcd nyaaa...bersihhhg,4
Unknown,Bagus Dwi Susanto,Pelayanan oke,5
Unknown,Santri 1927,Stabdart dg yg lain,4
Unknown,juned stiker,ni'mat dan ber fariasi pilihanya,5
Unknown,Yuvico Setiawan,Kalo malem laper kesini aja hehehe,5
Unknown,saiful mujab,pasukan micinbiarkan bintang berbicara,5
Unknown,Hendrata Wibisana,"Siiip, cocok di lidah",5
Unknown,PHANTOM GAMING,Ada bubur ayam kesukaan anak2,5
Unknown,Faisal Sonhaji,Size ayam nya kecil2,2
Unknown,Agung Widodo,Mantap,5
Unknown,Rina Prabawati,Pelayanan cepat dan ramah,5
Unknown,Farid Fajar,securitynya tatapannya gak ngenakin,3
Unknown,liaaa fatmawati,Pelayanan bagus,5
Unknown,Wiliam Budiman,Enak n mantap,3
Unknown,Hanin Rahmawati,Pelayanan oke,5
Unknown,DAMIAN ZEBUA,Suasana ramai nyaman...,5
Unknown,Lukas Wiratama,Tempatnya cukup luas,5
Unknown,Joko Suprianto,Penuh dg kenangan,5
Unknown,Ristyawan Kautsar,tempatnya luas,5
Unknown,anik fembri,"Nyaman , cocok buat kumpul",5
Unknown,Fahmi yan,Kadang lama pelayanannya,5
Unknown,Feri Setiawan,Mhon di tingkatkan pelayanannya,4
Unknown,Oeirika,1 dari 2 fastfood yang ada di plaza marina,4
Unknown,Fauzan Ahmad,Menu nya komplit,5
Unknown,perdana editya,Asyik buat anak kecil,4
Unknown,anita sari Desiyanti,Pelayanan cepat...,5
Unknown,Adi Hidayat,Yaa biasa saja,4
Unknown,Kavita Channel,Endes markondessss😋 jadi pingin burger deh …,5
Unknown,SAPHY PERAH,Sejam dan enaaak,5
Unknown,Novan Ginanjar,Tempatku ketemu mbak yuli wkwkwwkwkwkwk,5
Unknown,Cahaya E. Wardhani,Mc D outlet yang selalu rame. 👍 …,5
Unknown,ardi official,Franchise ala Mcd di area Plaza Marina,5
Unknown,Novan Ginanjar,,5
Unknown,Martinus Rukismono,Sebenarnya di kolam renang marina...,5
Unknown,Saibudin Udin,Semoga Berkah,5
Unknown,Martinus Rudy,"Mudah dijangkau, rasa standard McD",4
Unknown,Nanie Wardani,Wifi mc.d lemot hehee,3
Unknown,LOKAJOYO 3230,Alhamdulillah pengunjung berkurang,5
Unknown,Rio Ferry,Makan malam pertama ama dia..,5
Unknown,eko oke,"Pelayanan oke,",4
Unknown,mona caem2,Ramah semua pegawai Mcd.,5
Unknown,Jessica Claudia,Menjalankan protokol kesehatan dengan baik,5
Unknown,mommy mom,Anak-anak seneng banget makan di sini,5
Unknown,Mohammad Abqori Dahlan,Pelayanan bagus,5
Unknown,Ng Tsun Fung,Enak buat duduk dan istirahat,5
Unknown,Yanti Uno,Ribet skr klo mau ordeerrr,4
Unknown,fendi jabrik,Ada tempat bermain anak,5
Unknown,akhmad taufiq,nyenengin anak dulu,5
Unknown,Haikal Gibran,Pelayanan cepat,5
Unknown,Suwantri Gani,Pelayanan bagus,5
Unknown,ririn yulianto,Tempat yang nyaman buat diskusi,5
Unknown,ARYA HADI,"Habis berenang, langsung bisa makan",4
Unknown,Salwa Nur Hasna,Menunya enak enak😍 …,5
Unknown,novi sersisca,Agak jauh dr rumah,3
Unknown,Wina Ma'shum,Play land nya nyaman,5
Unknown,Nia Rahma,Suka tempatnya,5
Unknown,Uchky Adi Saputra,Nyaman dan bersih,5
Unknown,syahbudi noor,Pelayanan cepat,5
Unknown,Adinda Dhea,nyaman buat ngerjain tugas,5
Unknown,Sofyan S.Th.I,Enak... banyak pilihan,5
Unknown,slamet muhammad,Belanja laptop dan hp lengkap disini,3
Unknown,fidyah arini,Asik buat nongkrong,5
Unknown,Ame Ira,Pas buat ngobrol,5
Unknown,slamet muhammad,,3
Unknown,eko harianto,Drive thru pelayanan baik,4
Unknown,Adriana Haryani,Mainannya di bawah,4
Unknown,Moh Afandi,Bisa jalan sendiri,4
Unknown,JUVEN W A R,Sangat menyenangkan,5
Unknown,Muhammad Hammam Hasbunnur,Moga bisa lebih sering bersih.,4
Unknown,Purnomo Probo Nugroho,Selalu bersahabat,3
Unknown,Idha Devandha,"pelayanan bagus, ramah",5
Unknown,Firsty Prapta,Banyak lalatnya :(,1
Unknown,Afif Stoffel,Lengkap dan 24 Jam.,4
Unknown,Eira RA,Pelayanan baik dan cepat,5
Unknown,Muji Utami,Pelayanan maksimal,5
Unknown,Syazna Maulida,Tempat bersih dan nyaman,5
Unknown,elista 12,Pelayanan baik,5
Unknown,AL FIAN,Tambah lama penyanjianya skrg,1
Unknown,Sylvia Hermanto,Favoritku: kentang dan es kopi,5
Unknown,Suryo Adi Wibowo,Asik buat makan di tempat,5
Unknown,George Pattinama (Jojie),Pelayanan baik,5
Unknown,Faizal Reza,Lama pelayanannya,3
Unknown,Poniran Ya,Cepat antriannya,5
Unknown,Rindra,paling enak buat nongkrong,4
Unknown,Tyas Dwita,Banyak kucing2 liar,2
Unknown,Rizky Hertian,outdoor nya nyaman,5
Unknown,Muhamad Askan,Tempatnya lumayan besar,4
Unknown,Najib Ali,Pelayanan cepat,5
Unknown,dony tigabelas,"ACne Adem soro, coeg",5
Unknown,Eko Hs,Siip,5
Unknown,Rahmad Hartana,Drive trunya cepat...,5
Unknown,FS ENTERTAINMENT,Tempatnya cozy banget,5
Unknown,Jimmy Tanujaya,Drivethru nya cepet,5
Unknown,Galih Pramuditya,Asik buat laptopan,5
Unknown,DIMAS DAYKA,Mantap bisa makan disini,5
Unknown,Yusril A. P.,Bagus banyak promo,5
Unknown,Prastiti Harijani,Solusi mkn cepat,5
Unknown,Diko Ananda,Pelayanan cepat,4
Unknown,Dicky Fachrul Ulum,"Nyaman, rapi dan bersih",4
Unknown,Hadi Saputro,Ramai sekali,5
Unknown,Comis Balasad,Pusat elektronik terlengkap di Surabaya,5
Unknown,Arif Wiryawan,Ok semua,5
Unknown,paijo bin makmur,mantap hamburgernya,5
Unknown,jojo pietersz,Pelayanan cepat,5
Unknown,Nurma Yanti,Ada playzone nya,5
Unknown,Karin Purnomo,Favorit sejak kecil,5
Unknown,Shaher Syahmi,Selalu suka dg McD plaza marina,5
Unknown,ailsyah channel,Pelayanany enk,4
Unknown,Kalam ILmiawan,Pelayanan sangat LAMAAA,3
Unknown,Hanik Jannah,Enak dan bersih,5
Unknown,Yohan Hotana,Penyajian lambat,3
Unknown,O Suratman,Saya cuma lewat nga jajan,3
Unknown,Majid Atsyabit,Cepet pelayananya,5
Unknown,galidi mas,pelayanan kurang cepat,3
Unknown,Ci 28,"Rame, tapi pelayanannya nyaman.",5
Unknown,Memet It Batak Memet,Sangat menarik dan nyaman,5
Unknown,Hkha Trans Gallery,Satu area dengan pusat hp di surabaya,4
Unknown,Natalie Kevin,Semua menu enak dan fresh.,5
Unknown,Masnu Ainurrosul,pelayanan cepat,5
Unknown,Luckyestrhinos,🦏 …,5
Unknown,Adella Putri,Lezat enak emang mcd itu favoritooo,5
Unknown,naufal dzaki,"Deket kampus, 24 jam wenak",5
Unknown,Ibnu Siswanto,Layanan ok..,5
Unknown,Reza Nurwansyah,McD pada umumnya,4
Unknown,A_Rafif Ahmad Vivany,Biasa kayak mcd lainnya,3
Unknown,Subagio Driver,Antri nya lama,5
Unknown,Madumongso Tombo Kangen (Ningnong78),Lumayan buat lapar darurat.,4
Unknown,Ricky wicaksono,"Mall lengkap,  hp laptop dan makanan",5
Unknown,Taufiq Asy'ari Hidayatullah,Seperti MCD pada umumnya,4
Unknown,Ayu Liona,tempatnya kecil,3
Unknown,Sam Saja,joss dan selalu bejubel pembeli,5
Unknown,Ega Almira,enak sekaleh ayamnya,5
Unknown,Ishlahul ummah,Indor outdor semuanya nyaman,5
Unknown,Angga Widjaya,Murah meriah,5
Unknown,Ba Ya (Mas P),Keburukan layanan yg di ulang,1
Unknown,Sekar Apa Saja,Drive thrunya terbaik,5
Unknown,Tmc Surabaya,Pelayanan cepat,5
Unknown,Zaldy Irawan,Uenak tenan .,5
Unknown,Bpjstk Tenagakerjaan,Kurang puas pelayanan,1
Unknown,Ainur R,Pelayanan cepat,5
Unknown,erri ernawan,Bagus . Layanan cepat,5
Unknown,Dian Matahati,Pelayanan cepat,5
Unknown,Rizki Agustriani,Banyak promonya,5
Unknown,Agung Ichwanto,good pelayanan terbaik,5
Unknown,yahya dany Nirwanto,Ooo luar biasa,5
Unknown,bung yus,pelayanan cepat,4
Unknown,lala cute,Pelayanan cepat,5
Unknown,Gomblo Selamet,Pelayanan cepat,5
Unknown,Wasis Setiawan,Yah gitu,4
Unknown,Dhanny Irawan,Kadang ayamnya ayam kemarin,3
Unknown,aan yuwono,Beli bocah2 selalu bahagia,5
Unknown,Rangga Adhi Fahreza,Kentang nya kurang enak,4
Unknown,Ma Rifa,Favorit sikecil kalo malas makan,5
Unknown,Anny Sulistiyah,"Luas, bersih, pelayanan cepat",5
Unknown,Rangga Adhi Fahreza,,4
Unknown,Danny Munimul,Tidak begitu mengecewakan,5
Unknown,bima sakti,Oke LUAR BIASAAAAA,5
Unknown,Harianto Koswandi,Baik. Ramah.,5
Unknown,AISYAH HUMAIROH,Cuma bayar separo aja 👌 …,5
Unknown,FaiqulKhair El-Hasby,Aseeek. Pelayannya ramah,5
Unknown,Den And,Beli eskrim dn makan siang,5
Unknown,Tara Azzahra,Nasi uduknya terbaik,5
Unknown,Kristiyanto Gomulja,Ramee dan pastinya enak,5
Unknown,Hadi Priyo,Pelayanan joss,5
Unknown,Lilia Intan,Pelayanan baik. Bersih.,5
Unknown,Nabil Achmad,Saya menunggu terlalu lama,2
Unknown,Sis Wanto,Antrinya sangat lama,4
Unknown,Faizal Manan,jelas rasa nya,4
Unknown,Ika Yanti,Seperti Mc D pada umumnya,5
Unknown,moch budi santoso,Lg ada renovasi,4
Unknown,agus eko budi nugroho,Bagus sekali tempatx,5
Unknown,mariza rahma,Nyaman.bersih,4
Unknown,Ade Srie Boediman,Nyaman enak,4
Unknown,zainal abidin,Pelayananya kurang cpt,2
Unknown,Go Joss,Pelayanan cepat,5
Unknown,Nurul Yusuf,Bagus tempat dan fasilitas,5
Unknown,Diyah puspa,Protokol kesehatan benar benar dijalankan,5
Unknown,Aryo,Tempatnya enakk,4
Unknown,Mahani Alhabsyi,Pilihan terakhir,5
Unknown,anjar asad,"bagus, pelayanan baik",5
Unknown,Yudi Ritriyanto,Buasa aja,2
Unknown,razka travel,Stafnya ramah...,5
Unknown,Yongki Hadinata W,Manalagi selain di McD,5
Unknown,Kukuh TS,Tempat nyaman dan luas,5
Unknown,Jemi Hijaya,Ok lah,5
Unknown,DewiAngie Delova,Nyantai aja dsini Mantap,5
Unknown,Ika Mustikawati,Enak dan cukup murah,5
Unknown,Nyoman Antara,Layanan  cepat dan nyaman,5
Unknown,eko budhi nugroho,Ruame bgt,5
Unknown,Ezia Pasha,ngopi bos,5
Unknown,Nanang Nurcahyo,parkir mobil kurang..,4
Unknown,Heru setiawan,Pelayanan lumayan cepat.,4
Unknown,bagus efendi,Lumayan pelayanannya,4
Unknown,Rangga Adi,Gak jelas,3
Unknown,Stephanie Yunita,Pelayanam buruk,1
Unknown,erin kurniawan,Ok nyaman,5
Unknown,cita nada,Pelayanan bagus..,5
Unknown,Gusraka Awi Channel,Bersih dan luas,3
Unknown,Hafidz Hakim,Terkadang meja kotor,4
Unknown,umbas zeth abe,Ok banget,5
Unknown,Yudistira putra prabintang,Nyaman bersih,4
Unknown,Ahmad Fais,Pilih indoor atau outdoor,4
Unknown,Angga Yudha Arifianto,Parkirny luas,4
Unknown,Rafian Athala,Saya suka,5
Unknown,Hani Sby,Luas dan nyaman,5
Unknown,Mas Way,Ingin dapet orderan,5
Unknown,mella nia,Bisa nongkrong dan sekalian ngemall,5
Unknown,ariep 46,Bersih. Nyaman,3
Unknown,Yohannes Kevin,Tempat bersih dan nyaman,5
Unknown,Febri Udin,Kapan kasih gratis nya semua nya,5
Unknown,Dan Dan,Layanan cepat dan ramah,5
Unknown,Satria Aprihani,Playanan cepat dan bersih,5
Unknown,Iyoss Wazzo,Salah satu Mcd besar di Surabaya,5
Unknown,Denis Bayu aji,Hidangan ayam paling favorit 😍😍😍 …,5
Unknown,tutyn ayu,Ayamnyaaa enak bangettt,5
Unknown,td ap,Bersih banget,5
Unknown,Nur Afifah Kusumawardhani,jarak parkirannya jauh,5
Unknown,Andy Baharudin,Tempat nyaman,5
Unknown,Layla ummu Shofiyyah,Lumayan enak,4
Unknown,Azzahra Putri,Itu tempat favorit aku,5
Unknown,Daniel Aprillia,sangat nyaman,5
Unknown,afifahazzh,Fast food terbaik,5
Unknown,Hengky Setiawan,Makin sepi karena corons,5
Unknown,Kripang UpLik By. Mommys Jagung,Ayam Spicy Mcd selalu Juaraaa,5
Unknown,puetri ajah,Senang sekali,3
Unknown,Moh Zidny Firhan Rizaldi,Luas dan nyaman,4
Unknown,E.J. Wowor,Tempat strategis,5
Unknown,Bima Chealsea,Nyaman buat nongkrong,5
Unknown,Andy Hartono,Nyaman aja,5
Unknown,Deni DIY,Stafnya sigap dan ramah,4
Unknown,Hari Yanto,Ramai pembeli banyak,5
Unknown,sony hart,Nongkrong yg asiikk,4
Unknown,ketut mujiyanto,Cukup nyaman..,5
Unknown,Achmad Ubaidillah,Luas dan sepi,4
Unknown,GUNAWAN SUKIANTO,Standar sama dimana aja,5
Unknown,TOEL OFFICIAL,Sangat nyaman,5
Unknown,Heri Kurniawan,Menu lengkap dan lezat,5
Unknown,Muhammad Bili,Tidak dapet kantong plastik,1
Unknown,Dik Gus,Cept bersih dan nyaman,5
Unknown,Icko Febi,Lokasinya terletak di Plaza Marina..,5
Unknown,Syahrul Maulana,Memuaskan di semua aspek,5
Unknown,ef susilo,Gadget,3
Unknown,Dian Subianto,Bersih dan rapi,4
Unknown,siti mardhiyah,Puaas dengan pelayanannya,5
Unknown,Kita sebut saja mawar 62,bisa masuk lewat marinah,3
Unknown,Sinta Yamashita,Tempat bersih,5
Unknown,Ahmad Harmawan,asik tempatnya,4
Unknown,samsul hadi,Lengkap dan bagus,5
Unknown,Nadila Dila,tempat nongkrong luas,5
Unknown,Ishak Daniyal,Bagus buat relaksasi,4
Unknown,Pujiono,makanan cepat saji,5
Unknown,Michael Jeffry,Terlalu rapat duduknya,3
Unknown,ARIL GAHAMING,Layanan cepat,5
Unknown,Ary Yanto,Sangat bersih dan nyaman,5
Unknown,raya irwansyah,Seperti biasanya,5
Unknown,Iskandar You,Cepat dan ramah,4
Unknown,Naufal Badri (MasNamri),Tempat yang nyaman,5
Unknown,Dik Gus,Cept dan ok,5
Unknown,efie zulaikhah,Yaaa layak nya junkfood,4
Unknown,Purwanto Purwanto,Tempat nyamannnnnn,5
Unknown,Akmal Nugraha,Tempat yang nyaman,5
Unknown,LimamArch IsMe,Obat pelipur lapar,4
Unknown,Shadrina Rizky,Sudah bersih tempatnya,5
Unknown,Giovanni Nandana,Buka 24 jam 👍👍👍 …,5
Unknown,Lailatul Istiqomah,Sangat baik,5
Unknown,Uki Arie Susanto,Penyajian pesanan cepat,5
Unknown,Edymolly22 Molly,Terlalu ramai dan kotor,3
Unknown,Wilson Thomas,Cocok buat nongkrong,4
Unknown,Antis Priyo,Responnya lambat,2
Unknown,Ratna Yulistiana,Tempat luas,5
Unknown,syafa'at haru prahara,Tempat strategis,4
Unknown,Sari Sari,Dekat rmh. Mudah di jangkao.,4
Unknown,ItsMe siyah,Kebersihan dan keramahan yang bagus,5
Unknown,Andi Darmawan,Nyaman tempatx,5
Unknown,Nur eka Widayanti,"Bersih, pelayanan cepat",5
Unknown,Sasmito (M3),Pada umumnya,4
Unknown,Ricky Wardana,Tempat luas,4
Unknown,dody mariyanto,Lokasi makan yang nyaman,5
Unknown,Yahya Putra,Waaahhh enak,5
Unknown,Pewee Tc,Standar mcd.,5
Unknown,Abee Abee,Mc d emang joss,5
Unknown,Annissa Desiarista,Tempat kurang kondusif,4
Unknown,Liem Aurelio xaverianus Djoenaidi,Mantap pokoke,5
Unknown,m priyo junaedi,Bagus bersih,5
Unknown,Rehan Muhammad,Rutinitas bulanan anak,5
Unknown,Ananta Aji Fardana,Lumayan luas,5
Unknown,billy prakoso,As always. Gitu gitu aja,4
Unknown,Arsad Mansyur,Sangat baik,5
Unknown,Hansend Bramantya,Tempat makan favorit,5
Unknown,alan piet,Makan bersama keluarga,5
Unknown,Bayu Sonny,Dekat dengan toko hp dan komputer,4
Unknown,Yuniar Winarto,Mantab mas bro,4
Unknown,Helmi Nur Hidayati,Tempat luas,5
Unknown,dikky nugraha,Sangat besar dan ramai,5
Unknown,Mas Dewa,Mantap. Full prokes,5
Unknown,Helmi Nur Hidayati,,5
Unknown,Arif Hartadi,Seperti mcd pada umumnya,5
Unknown,dedy sby,Tempat nyaman,5
Unknown,Nanda Agita Dwiantono,Jualan ayam lo,5
Unknown,Diah RF,Seperti mcd pada umumnya,4
Unknown,Yoyok Ardhianto,Rasa seperti layaknya McDonald's,4
Unknown,Keyza Effendy,Pegawaimya ramah,5
Unknown,Yoga Perdana,tempat makan cepat saji,3
Unknown,Rachmawati Ariningsih,Slalu ramai,4
Unknown,Kartika Permatasari,Tempat favorit,5
Unknown,Ervi S.,Ayam spicy ter favorite,5
Unknown,Amalia Yusuf,Drive thru nya leluasa,5
Unknown,Ahmad Saiqul,Selalu Favoritlah 😂😄 …,5
Unknown,rudy cn,"Enak, nyaman, canggih",5
Unknown,Rizqy Ardiansyah,Seperti mcd pada umumnya,5
Unknown,Ratna Mutu,"bersih, penyajian juga cepat",4
Unknown,Maria Laurentsya,Tempat nyaman,4
Unknown,Winda Herviana,Memenuhi protokol kesehatan.,4
Unknown,Sonny setiawan,Standard McD seperti biasa,4
Unknown,joni strong,🙂 …,5
Unknown,Jimmy Kornelius,Tempat favorit,5
Unknown,Bramantya Pradipta,Kursinya kurang banyak,5
Unknown,Jazilul Faid,Good and strategis place,5
Unknown,Edupreneur,Rame banget,5
Unknown,didik natal,"Bersih,sepi",4
Unknown,Etika Nur Rahmatin,Solusi lapar tengah malem,5
Unknown,Jejak Slamet,Tempat makan di tengah kota,5
Unknown,firman panjaitan,Tempat yang menyenangkan,4
Unknown,legalklik,Tempat makan dan jalan2,5
Unknown,budi andiwinanto,ngantri panjang....,5
Unknown,yennie eliana listiarini,tempat nyaman,4
Unknown,DNA Channel,Burgernya best,5
Unknown,muh. arsal almijwad,rasanya sama,4
Unknown,ICA ISAURA,"enak, cepat",4
Unknown,Djoned Sananto,Standar mc d,3
Unknown,Galantrang Setra,Parkir sempit,4
Unknown,Muhammad Reza Imaduddin,masih cenderung sepi,5
Unknown,Varentio Eraz,Bisa nginep,5
Unknown,Nilam S,Lumayan lah,4
Unknown,GUNDALA FERY,Biasa... tapi gurih,3
Unknown,luky agustin,Wenak tenan,5
Unknown,sutan wardhana,Antrian banyak dan lama,3
Unknown,ferdinand leonardtan,Kebersihan kurang,1
Unknown,Rayhan Zulhilmi,Fast food lagi 😶 …,3
Unknown,Phil S,Buka 24 jam,5
Unknown,si cemong,Lumayanlah untuk nongkrong,4
Unknown,Nitha Nuriatina,Memuaskan,5
Unknown,Sunarto Budiono,Mantab dan tetap nikmat,4
Unknown,Jacky Antonius,Mati lampu woy,2
Unknown,Mufid,👍 …,5
Unknown,isma briliyann,"Tempat Nyaman,",5
Unknown,Jacky Antonius,,2
Unknown,mimi arma,Ramah...fast,5
Unknown,Kiki Chang,Fast food terenak,5
Unknown,Thita Melati Kartikasari,👍 …,5
Unknown,Ilham Natanagara,Ruangan nyaman dan bersih,5
Unknown,Freddy Soenardi Wonosasminto,Suasana menyenangkan,5
Unknown,Manumoyoso Priyanggono,Selalu ramai.,4
Unknown,Wak Guz,Buka 24 jam,5
Unknown,Dewi Hindra Wijaya,Buka 24 jam,5
Unknown,Aini Smith,Cukup rame,5
Unknown,Purwanto Ridho,Kantong plastik beli sendiri,1
Unknown,Husnul Hamidiyah,selalu ramai,5
Unknown,Noer Hendratmo,Cukup cepat,4
Unknown,Agus Priyono,👍 …,5
Unknown,daniel sandy,Deket dari rumah,5
Unknown,Ghanis Rahma Winanto,😊😀 …,5
Unknown,fulgensius Tjahjadi,Layanan baik,5
Unknown,Diana Dewi,Alternatif sahur on the road,5
Unknown,Ricky Aldi Saputra,mantab bosku,5
Unknown,Muhammad Ridwan,Sip oke,5
